Title,Category,Release Date,Link
sugar_beet,Agreement,19/12/1989,https://db-comp.eu/document_1506.download
teko,Agreement,20/12/1989,https://db-comp.eu/document_1507.download
bbc_brown_boveri,Agreement,11/10/1988,https://db-comp.eu/document_1508.download
ksbgouldslowaraitt,Agreement,12/12/1990,https://db-comp.eu/document_1509.download
servicemaster,Agreement,14/11/1988,https://db-comp.eu/document_1510.download
olivetticanon,Agreement,22/12/1987,https://db-comp.eu/document_1511.download
newittdunlop_slazenger_international,Agreement,18/03/1992,https://db-comp.eu/document_1512.download
concordato_incendio,Agreement,20/12/1989,https://db-comp.eu/document_1513.download
apb,Agreement,14/12/1989,https://db-comp.eu/document_1514.download
gosmemartell_-_dmp,Agreement,15/05/1991,https://db-comp.eu/document_1515.download
continentalmichelin,Agreement,11/10/1988,https://db-comp.eu/document_1516.download
ebueurovision_system,Agreement,11/06/1993,https://db-comp.eu/document_1518.download
bayerbp_chemicals,Agreement,05/05/1988,https://db-comp.eu/document_1519.download
computerland,Agreement,13/07/1987,https://db-comp.eu/document_1521.download
auditel,Agreement,24/11/1993,https://db-comp.eu/document_1522.download
bayo-n-ox,Agreement,13/12/1989,https://db-comp.eu/document_1523.download
elopakmetal_box_-_odin,Agreement,13/07/1990,https://db-comp.eu/document_1524.download
alcatel_espaceant_nachrichtentechnik,Agreement,12/01/1990,https://db-comp.eu/document_1525.download
argunipart,Agreement,22/12/1987,https://db-comp.eu/document_1526.download
flat_glass,Agreement,07/12/1988,https://db-comp.eu/document_1527.download
ivecoford,Agreement,20/07/1988,https://db-comp.eu/document_1528.download
ldpe,Agreement,21/12/1988,https://db-comp.eu/document_1529.download
pvc,Agreement,21/12/1988,https://db-comp.eu/document_1531.download
enichemici,Agreement,22/12/1987,https://db-comp.eu/document_1532.download
baltic_international_freight_futures_exchange_limited,Agreement,13/07/1987,https://db-comp.eu/document_1533.download
sandoz,Agreement,13/07/1987,https://db-comp.eu/document_1534.download
internationale_dentalschau,Agreement,18/09/1987,https://db-comp.eu/document_1535.download
new_potatoes,Agreement,18/12/1987,https://db-comp.eu/document_1536.download
film_purchases_by_german_television_stations,Agreement,15/09/1989,https://db-comp.eu/document_1537.download
charles_jourdan,Agreement,02/12/1988,https://db-comp.eu/document_1538.download
vichy,Agreement,11/01/1991,https://db-comp.eu/document_1539.download
the_london_meat_futures_exchange_limited,Agreement,10/12/1986,https://db-comp.eu/document_1540.download
british_dental_trade_association_-_bdta,Agreement,11/07/1988,https://db-comp.eu/document_1541.download
building_and_construction_industry_in_the_netherlands,Agreement,05/02/1992,https://db-comp.eu/document_1542.download
sippa,Agreement,15/02/1991,https://db-comp.eu/document_1543.download
welded_steel_mesh,Agreement,02/08/1989,https://db-comp.eu/document_1544.download
zeramontedison_and_ihinkensstähler,Agreement,22/06/1993,https://db-comp.eu/document_1545.download
langneseiglo_gmbh,Agreement,23/12/1992,https://db-comp.eu/document_1546.download
konica,Agreement,18/12/1987,https://db-comp.eu/document_1547.download
dutch_banks,Agreement,19/07/1989,https://db-comp.eu/document_1548.download
delta_chemieddd,Agreement,13/10/1988,https://db-comp.eu/document_1549.download
xopen_group,Agreement,15/12/1986,https://db-comp.eu/document_1550.download
yves_rocher,Agreement,17/12/1986,https://db-comp.eu/document_1551.download
hudson's_bay-dansk_pelsdyravlerforening,Agreement,28/10/1988,https://db-comp.eu/document_1552.download
ford_agricultural,Agreement,15/12/1992,https://db-comp.eu/document_1553.download
bloemenveilingen_aalsmeer,Agreement,26/07/1988,https://db-comp.eu/document_1554.download
roofing_felt,Agreement,10/07/1986,https://db-comp.eu/document_1555.download
uk_agricultural_tractor_registration_exchange,Agreement,17/02/1992,https://db-comp.eu/document_1556.download
irish_banks'_standing_committee,Agreement,30/09/1986,https://db-comp.eu/document_1557.download
abi,Agreement,12/12/1986,https://db-comp.eu/document_1558.download
mitchell_cottssofiltra,Agreement,17/12/1986,https://db-comp.eu/document_1559.download
boussoisinterpane,Agreement,15/12/1986,https://db-comp.eu/document_1560.download
uniform_eurocheques,Agreement,19/12/1988,https://db-comp.eu/document_1561.download
rich_productsjus-rol,Agreement,22/12/1987,https://db-comp.eu/document_1562.download
meldoc,Agreement,26/11/1986,https://db-comp.eu/document_1563.download
tipp-ex,Agreement,10/07/1987,https://db-comp.eu/document_1564.download
polypropylene,Agreement,23/04/1986,https://db-comp.eu/document_1565.download
peugeot,Agreement,25/09/1986,https://db-comp.eu/document_1566.download
fatty_acids,Agreement,02/12/1986,https://db-comp.eu/document_1567.download
enimontedison,Agreement,04/12/1986,https://db-comp.eu/document_1568.download
tetra_pak_i_(btg_licence),"Dominance, Agreement",26/07/1988,https://db-comp.eu/document_1569.download
french_inland_waterway_charter_traffic_eate_levy,Agreement,10/07/1985,https://db-comp.eu/document_1570.download
fisher-pricequaker_oats_ltd_-_toyco,Agreement,18/12/1987,https://db-comp.eu/document_1571.download
agreements_and_concerted_practices_in_the_flat-glass_sector_in_the_benelux_countries,Agreement,23/07/1984,https://db-comp.eu/document_1572.download
decca_navigator_system,Agreement,21/12/1988,https://db-comp.eu/document_1573.download
bpkellogg,Agreement,02/12/1985,https://db-comp.eu/document_1574.download
pronuptia,Agreement,17/12/1986,https://db-comp.eu/document_1575.download
peroxygen_products,Agreement,23/11/1984,https://db-comp.eu/document_1576.download
bpclici,Agreement,19/07/1984,https://db-comp.eu/document_1577.download
ibm_personal_computer,Agreement,18/04/1984,https://db-comp.eu/document_1578.download
lvoclar,Agreement,27/11/1985,https://db-comp.eu/document_1579.download
sperry_new_holland,Agreement,16/12/1985,https://db-comp.eu/document_1580.download
synthetic_fibres,Agreement,04/07/1984,https://db-comp.eu/document_1581.download
john_deere,Agreement,14/12/1984,https://db-comp.eu/document_1582.download
nuovo_cegam,Agreement,30/03/1984,https://db-comp.eu/document_1583.download
siemensfanuc,Agreement,18/12/1985,https://db-comp.eu/document_1584.download
eurocheque__helsinki_agreement,Agreement,25/03/1992,https://db-comp.eu/document_1586.download
eurocheque__helsinki_agreement,Agreement,10/12/1984,https://db-comp.eu/document_1587.download
distribution_system_of_ford_werke_ag,Agreement,16/11/1983,https://db-comp.eu/document_1588.download
iptc_belgium,Agreement,05/12/1983,https://db-comp.eu/document_1589.download
murat,Agreement,05/12/1983,https://db-comp.eu/document_1590.download
mecaniver-ppg,Agreement,12/12/1984,https://db-comp.eu/document_1591.download
villeroy_&_boch,Agreement,16/12/1985,https://db-comp.eu/document_1592.download
polistil_arbois,Agreement,16/05/1984,https://db-comp.eu/document_1593.download
sole_distribution_agreements_for_whisky_and_gin,Agreement,13/12/1985,https://db-comp.eu/document_1594.download
uip,Agreement,12/07/1989,https://db-comp.eu/document_1596.download
international_energy_agency,Agreement,12/12/1983,https://db-comp.eu/document_1597.download
amersham_buchler,Agreement,29/10/1982,https://db-comp.eu/document_1599.download
rockwelliveco,Agreement,13/07/1983,https://db-comp.eu/document_1601.download
nutriciade_rooij_and_nutriciazuid-hollandse_conservenfabriek,Agreement,12/12/1983,https://db-comp.eu/document_1602.download
p_&_i_clubs,Agreement,16/12/1985,https://db-comp.eu/document_1603.download
p_&_i_clubs,Agreement,12/04/1999,https://db-comp.eu/document_1604.download
zinc_producer_group,Agreement,06/08/1984,https://db-comp.eu/document_1605.download
optical_fibres,Agreement,14/07/1986,https://db-comp.eu/document_1606.download
fire_insurance,Agreement,05/12/1984,https://db-comp.eu/document_1607.download
grohe's_distribution_system,Agreement,10/12/1984,https://db-comp.eu/document_1609.download
ideal-standard's_distribution_system,Agreement,10/12/1984,https://db-comp.eu/document_1610.download
moet_et_chandon_(london)_ltd,Agreement,27/11/1981,https://db-comp.eu/document_1611.download
petroleum_exchange_of_london_limited,Agreement,10/12/1986,https://db-comp.eu/document_1612.download
vimpoltu,Agreement,13/07/1983,https://db-comp.eu/document_1613.download
carlsberg,Agreement,12/07/1984,https://db-comp.eu/document_1614.download
toltecsdorcet,Agreement,15/12/1982,https://db-comp.eu/document_1615.download
schlegelcpio,Agreement,06/12/1983,https://db-comp.eu/document_1616.download
cafeteros_de_colombia,Agreement,10/12/1982,https://db-comp.eu/document_1617.download
national_panasonic,Agreement,07/12/1982,https://db-comp.eu/document_1618.download
cast_iron_and_steel_rolls,Agreement,17/10/1983,https://db-comp.eu/document_1619.download
breeders'_rights_roses,Agreement,13/12/1985,https://db-comp.eu/document_1620.download
na_vewa-anseau,Agreement,17/12/1981,https://db-comp.eu/document_1622.download
italian_flat_glass,Agreement,28/09/1981,https://db-comp.eu/document_1623.download
langenscheidthachette,Agreement,17/11/1981,https://db-comp.eu/document_1624.download
gema_statutes,Agreement,04/12/1981,https://db-comp.eu/document_1625.download
carbon_gas_technologie,Agreement,08/12/1983,https://db-comp.eu/document_1626.download
arowbnic,Agreement,15/12/1982,https://db-comp.eu/document_1627.download
italian_cast_glass,Agreement,17/12/1980,https://db-comp.eu/document_1628.download
wood_pulp,Agreement,19/12/1984,https://db-comp.eu/document_1629.download
johnson_&_johnson,Agreement,25/11/1980,https://db-comp.eu/document_1630.download
the_london_grain_futures_market,Agreement,10/12/1986,https://db-comp.eu/document_1631.download
floral,Agreement,28/11/1979,https://db-comp.eu/document_1632.download
rolled_zinc_products_and_zinc_alloys,Agreement,14/12/1982,https://db-comp.eu/document_1633.download
saba's_eec_distribution_system,Agreement,21/12/1983,https://db-comp.eu/document_1634.download
pioneer_hi-fi_equipment,Agreement,14/12/1979,https://db-comp.eu/document_1635.download
white_lead,Agreement,12/12/1978,https://db-comp.eu/document_1637.download
ssi,Agreement,15/07/1982,https://db-comp.eu/document_1638.download
snpe-lel,Agreement,12/06/1978,https://db-comp.eu/document_1639.download
arthur_bell_and_sons_ltd_-_conditions_of_sale,Agreement,28/07/1978,https://db-comp.eu/document_1640.download
kawasaki,Agreement,12/12/1978,https://db-comp.eu/document_1641.download
gec-weir_sodium_circulators,Agreement,23/11/1977,https://db-comp.eu/document_1642.download
grundig's_eec_distribution_system,Agreement,10/07/1985,https://db-comp.eu/document_1644.download
spices,Agreement,21/12/1977,https://db-comp.eu/document_1645.download
windsurfing_international,Agreement,11/07/1983,https://db-comp.eu/document_1646.download
visa_international,Agreement,24/07/2002,https://db-comp.eu/document_1647.download
visa_international,Agreement,09/08/2001,https://db-comp.eu/document_1648.download
vw-man,Agreement,05/12/1983,https://db-comp.eu/document_1649.download
vaessenmoris,Agreement,10/01/1979,https://db-comp.eu/document_1650.download
cane_sugar_supply_agreements,Agreement,07/12/1979,https://db-comp.eu/document_1651.download
penneys,Agreement,23/12/1977,https://db-comp.eu/document_1652.download
sopelem-vickers,Agreement,26/11/1981,https://db-comp.eu/document_1653.download
sopelem-vickers,Agreement,21/12/1977,https://db-comp.eu/document_1654.download
vegetable_parchment,Agreement,23/12/1977,https://db-comp.eu/document_1655.download
video_cassette_recorders,Agreement,20/12/1977,https://db-comp.eu/document_1656.download
bmw_belgium_nv_and_belgian_bmw_dealers,Agreement,23/12/1977,https://db-comp.eu/document_1657.download
wano_schwarzpulver,Agreement,20/10/1978,https://db-comp.eu/document_1658.download
the_gafta_soya_bean_meal_futures_association,Agreement,10/12/1986,https://db-comp.eu/document_1659.download
bp_kemi_-ddsf,Agreement,05/09/1979,https://db-comp.eu/document_1660.download
miller_international_schallplatten_gmbh,Agreement,01/12/1976,https://db-comp.eu/document_1661.download
rennet,Agreement,05/12/1979,https://db-comp.eu/document_1662.download
reuterbasf,Agreement,26/07/1976,https://db-comp.eu/document_1663.download
pabst_&_richarzbnia,Agreement,26/07/1976,https://db-comp.eu/document_1664.download
"bronbemaling_v.,_heidemaatschappij",Agreement,25/07/1975,https://db-comp.eu/document_1665.download
vifka,Agreement,30/09/1986,https://db-comp.eu/document_1666.download
cauliflowers,Agreement,02/12/1977,https://db-comp.eu/document_1667.download
milchfoìˆrderungsfonds,Agreement,07/12/1984,https://db-comp.eu/document_1668.download
wm._teacher_and_sons_ltd-conditions_of_sale,Agreement,28/07/1978,https://db-comp.eu/document_1669.download
fedetab,Agreement,20/07/1978,https://db-comp.eu/document_1670.download
intergroup,Agreement,14/07/1975,https://db-comp.eu/document_1671.download
breeders'_rights_-_maize_seed,Agreement,21/09/1978,https://db-comp.eu/document_1672.download
thealwatts,Agreement,21/12/1976,https://db-comp.eu/document_1673.download
"beechamparke,_davis",Agreement,17/01/1979,https://db-comp.eu/document_1674.download
unidi,Agreement,17/07/1975,https://db-comp.eu/document_1676.download
aeg-telefunken,Agreement,06/01/1982,https://db-comp.eu/document_1677.download
krups,Agreement,17/04/1980,https://db-comp.eu/document_1678.download
advocaat_zwarte_kip,Agreement,24/07/1974,https://db-comp.eu/document_1679.download
"the_distillers_company_limited,_conditions_of_sale_and_price_ternis",Agreement,20/12/1977,https://db-comp.eu/document_1680.download
national_sulphuric_acid_association,Agreement,09/07/1980,https://db-comp.eu/document_1682.download
sirdar-phildar,Agreement,05/03/1975,https://db-comp.eu/document_1683.download
london_rubber_terminal_market_association_limited,Agreement,13/12/1985,https://db-comp.eu/document_1685.download
london_cocoa_terminal_market_association_limited,Agreement,13/12/1985,https://db-comp.eu/document_1686.download
london_sugar_futures_market_limited,Agreement,13/12/1985,https://db-comp.eu/document_1687.download
smm_&_t_exhibition_agreement,Agreement,05/12/1983,https://db-comp.eu/document_1688.download
vacuum_interrupters_ltd,Agreement,11/12/1980,https://db-comp.eu/document_1689.download
vacuum_interrupters_ltd,Agreement,20/01/1977,https://db-comp.eu/document_1690.download
publishers_association_-_net_book_agreements,Agreement,12/12/1988,https://db-comp.eu/document_1691.download
franco-japanese_ballbearings_agreement,Agreement,29/11/1974,https://db-comp.eu/document_1692.download
de_lavalstork,Agreement,25/07/1977,https://db-comp.eu/document_1693.download
bayergist-brocades,Agreement,15/12/1975,https://db-comp.eu/document_1695.download
preserved_mushrooms,Agreement,08/01/1975,https://db-comp.eu/document_1696.download
deutsche_philips_gmbh,Agreement,05/10/1973,https://db-comp.eu/document_1697.download
primary_aluminium,Agreement,15/07/1975,https://db-comp.eu/document_1698.download
aoipbeyrard,Agreement,02/12/1975,https://db-comp.eu/document_1700.download
kewa,Agreement,23/12/1975,https://db-comp.eu/document_1703.download
european_sugar_industry,Agreement,02/01/1973,https://db-comp.eu/document_1704.download
hennessy-henkell,Agreement,11/12/1980,https://db-comp.eu/document_1706.download
shvchevron,Agreement,20/12/1974,https://db-comp.eu/document_1708.download
aluminium_imports_from_eastern_europe,Agreement,18/12/1984,https://db-comp.eu/document_1709.download
prymbeka,Agreement,08/10/1973,https://db-comp.eu/document_1711.download
ranksopelem,Agreement,20/12/1974,https://db-comp.eu/document_1718.download
frubo,Agreement,25/07/1974,https://db-comp.eu/document_1719.download
the_distillers_co._ltd_-_victuallers,Agreement,22/07/1980,https://db-comp.eu/document_1720.download
central_stikstof_verkoopkantoor,Agreement,20/07/1978,https://db-comp.eu/document_1727.download
gas_water-heaters_and_bath-heaters,Agreement,03/07/1973,https://db-comp.eu/document_1730.download
hasselblad,Agreement,02/12/1981,https://db-comp.eu/document_1731.download
ima_rules,Agreement,18/09/1980,https://db-comp.eu/document_1734.download
gero-fabriek,Agreement,22/12/1976,https://db-comp.eu/document_1735.download
goodyear_italiana-euram,Agreement,19/12/1974,https://db-comp.eu/document_1741.download
kabelmetalluchaire,Agreement,18/07/1975,https://db-comp.eu/document_1744.download
bayerische_motoren_werke_ag,Agreement,13/12/1974,https://db-comp.eu/document_1746.download
du_pont_de_nemours_deutschland,Agreement,14/06/1973,https://db-comp.eu/document_1747.download
junghans,Agreement,21/12/1976,https://db-comp.eu/document_1750.download
velcroaplix,Agreement,12/07/1985,https://db-comp.eu/document_1753.download
d.r.u.blondel,Agreement,08/07/1965,https://db-comp.eu/document_1754.download
zanussi,Agreement,23/10/1978,https://db-comp.eu/document_1756.download
saba,Agreement,15/12/1975,https://db-comp.eu/document_1757.download
kali_und_salzkali_chemie,Agreement,21/12/1973,https://db-comp.eu/document_1758.download
societe_commerciale_des_potasses_et_de_l'azote_(scpa),Agreement,11/05/1973,https://db-comp.eu/document_1759.download
stoves_and_heaters,Agreement,03/06/1975,https://db-comp.eu/document_1760.download
durodyne_-_europair,Agreement,19/12/1974,https://db-comp.eu/document_1768.download
vbbbnbvb,Agreement,25/11/1981,https://db-comp.eu/document_1771.download
papiers_peints_de_belgique,Agreement,23/07/1974,https://db-comp.eu/document_1772.download
bpica,Agreement,07/11/1977,https://db-comp.eu/document_1773.download
agreements_between_manufacturers_of_glass_containers,Agreement,15/05/1974,https://db-comp.eu/document_1776.download
cobelpavnp,Agreement,08/09/1977,https://db-comp.eu/document_1779.download
belgische_vereniging_der_bankenassociation_beige_des_banques,Agreement,11/12/1986,https://db-comp.eu/document_1781.download
bomee-stichting,Agreement,21/11/1975,https://db-comp.eu/document_1782.download
industrieverband_solnhofener_natursteinplatten_ev,Agreement,16/10/1980,https://db-comp.eu/document_1792.download
campari,Agreement,23/12/1977,https://db-comp.eu/document_1795.download
centraal_bureau_voor_de_rijwielhandel,Agreement,02/12/1977,https://db-comp.eu/document_1796.download
nicholas_freresvitapro,Agreement,30/07/1964,https://db-comp.eu/document_1801.download
cement,Agreement,30/11/1994,https://db-comp.eu/document_1807.download
chiquita,Dominance,17/12/1975,https://db-comp.eu/document_1808.download
gema,Dominance,02/06/1971,https://db-comp.eu/document_1809.download
continental_can_company,Dominance,09/12/1971,https://db-comp.eu/document_1810.download
zojacsc_-_ici,Dominance,14/12/1972,https://db-comp.eu/document_1811.download
abg_oil_companies_operating_in_the_netherlands,Dominance,19/04/1977,https://db-comp.eu/document_1812.download
general_motors_continental,Dominance,19/12/1974,https://db-comp.eu/document_1813.download
vitamins,Dominance,09/06/1976,https://db-comp.eu/document_1814.download
huginliptons,Dominance,08/12/1977,https://db-comp.eu/document_1815.download
gvl,Dominance,29/10/1981,https://db-comp.eu/document_1816.download
british_telecommunications,Dominance,10/12/1982,https://db-comp.eu/document_1817.download
michelin_i_-bandengroothandel_frieschebrug_bvnv_nederlandsche_banden-industrie_michelin,Dominance,07/10/1981,https://db-comp.eu/document_1818.download
napier_brown_-_british_sugar,Dominance,18/07/1988,https://db-comp.eu/document_1819.download
bl,Dominance,02/07/1984,https://db-comp.eu/document_1820.download
ecsakzo,Dominance,14/12/1985,https://db-comp.eu/document_1821.download
eurofix-bauco_v._hilti,Dominance,22/12/1987,https://db-comp.eu/document_1822.download
tetra_pak_ii,Dominance,24/07/1991,https://db-comp.eu/document_1825.download
"magill_tv_guideitp,_bbc_and_rte",Dominance,21/12/1988,https://db-comp.eu/document_1826.download
bpb_industries_pic,Dominance,05/12/1988,https://db-comp.eu/document_1827.download
flat_glass,Dominance,07/12/1988,https://db-comp.eu/document_1828.download
london_european_-_sabena,Dominance,04/11/1988,https://db-comp.eu/document_1829.download
"soda-ash_-_solvay,_cfk",Dominance,19/12/1990,https://db-comp.eu/document_1831.download
"soda-ash_-_solvay,_cfk",Dominance,19/12/1990,https://db-comp.eu/document_1832.download
warner-lambertgillette_and_bicgillette,Dominance,10/11/1992,https://db-comp.eu/document_1833.download
dsd_der_grune_punkt,Dominance,20/04/2001,https://db-comp.eu/document_1835.download
irish_sugar_pic,Dominance,14/05/1997,https://db-comp.eu/document_1836.download
virginbritish_airways,Dominance,14/07/1999,https://db-comp.eu/document_1837.download
flughafen_frankfurtmain_ag,Dominance,14/01/1998,https://db-comp.eu/document_1838.download
transatlantic_conference_agreemen,"Agreement, Dominance",16/09/1998,https://db-comp.eu/document_1840.download
deutsche_post_ag,Dominance,20/03/2001,https://db-comp.eu/document_1841.download
portuguese_airports,Dominance,10/02/1999,https://db-comp.eu/document_1843.download
poaena,Dominance,26/07/2000,https://db-comp.eu/document_1844.download
ilmailulaitosluftfartsverket,Dominance,10/02/1999,https://db-comp.eu/document_1845.download
amministrazione_autonoma_dei_monopoli_di_stato,Dominance,17/06/1998,https://db-comp.eu/document_1846.download
michelin,Dominance,20/06/2001,https://db-comp.eu/document_1847.download
1998_football_world_cup,Dominance,20/07/1999,https://db-comp.eu/document_1848.download
deutsche_post_ag_-_interception_of_cross-border_mail,Dominance,25/07/2001,https://db-comp.eu/document_1849.download
la_poste,Dominance,23/10/2001,https://db-comp.eu/document_1850.download
deutsche_telekom_ag,Dominance,21/05/2003,https://db-comp.eu/document_1851.download
astrazeneca,Dominance,15/06/2005,https://db-comp.eu/document_1852.download
gvgfs,Dominance,27/08/2003,https://db-comp.eu/document_1853.download
poste_italiane,Dominance,21/12/2000,https://db-comp.eu/document_1854.download
microsoft,Dominance,24/03/2004,https://db-comp.eu/document_1855.download
de_post-la_poste,Dominance,05/12/2001,https://db-comp.eu/document_1856.download
morgan_stanley_dean_wittervisa,"Agreement, Dominance",03/10/2007,https://db-comp.eu/document_1857.download
distrigaz,Dominance,11/10/2007,https://db-comp.eu/document_1858.download
intel,Dominance,13/05/2009,https://db-comp.eu/document_1859.download
clearstream,Dominance,02/06/2004,https://db-comp.eu/document_1860.download
prokent-tomra,Dominance,29/03/2006,https://db-comp.eu/document_1861.download
wanadoo_interactive,Dominance,16/07/2003,https://db-comp.eu/document_1862.download
greek_lignite_and_electricity_markets,Dominance,05/03/2008,https://db-comp.eu/document_1863.download
greek_lignite_and_electricity_markets,Dominance,04/08/2009,https://db-comp.eu/document_1864.download
greek_lignite_and_electricity_markets,Dominance,17/04/2018,https://db-comp.eu/document_1865.download
bdkepdeutsche_post_ag,Dominance,20/10/2004,https://db-comp.eu/document_1866.download
wanadoo_espana_vs._telefonica,Dominance,04/07/2007,https://db-comp.eu/document_1867.download
lundbeck,"Agreement, Dominance",19/06/2013,https://db-comp.eu/document_1868.download
slovak_telekom,Dominance,15/10/2014,https://db-comp.eu/document_1869.download
telekomunikacja_polska,Dominance,22/06/2011,https://db-comp.eu/document_1870.download
slovakian_postal,Dominance,07/10/2008,https://db-comp.eu/document_1871.download
perindopril_(servier),Dominance,09/07/2014,https://db-comp.eu/document_1872.download
qualcomm_(predation),Dominance,18/07/2019,https://db-comp.eu/document_1873.download
google_search_(shopping),Dominance,27/06/2017,https://db-comp.eu/document_1874.download
ara_foreclosure,Dominance,20/09/2016,https://db-comp.eu/document_1875.download
baltic_rail,Dominance,02/10/2017,https://db-comp.eu/document_1876.download
romanian_power_exchange__opcom,Dominance,05/03/2014,https://db-comp.eu/document_1877.download
motorola_-_enforcement_of_gprs_standard_essential_patent,Dominance,29/04/2014,https://db-comp.eu/document_1878.download
google_android,Dominance,18/07/2018,https://db-comp.eu/document_1879.download
ab_inbev_beer_trade_restrictions,Dominance,13/05/2019,https://db-comp.eu/document_1880.download
international_skating_unionâ€™s_eligibility_rules,"Agreement, Dominance",08/12/2017,https://db-comp.eu/document_1881.download
qualcomm_(exclusivity_payments),Dominance,24/01/2018,https://db-comp.eu/document_1883.download
postorderbondabn-amro,Dominance,08/09/1999,https://db-comp.eu/document_1884.download
"cewal,_cowac_and_ukwal",Dominance,30/04/2004,https://db-comp.eu/document_1885.download
gema_statutes,Dominance,04/12/1981,https://db-comp.eu/document_1886.download
p_&_i_clubs,Dominance,12/04/1999,https://db-comp.eu/document_1887.download
metaleurop_sa,Dominance,26/06/1990,https://db-comp.eu/document_1888.download
pelikan_kyocera,Dominance,22/09/1995,https://db-comp.eu/document_1890.download
ipspechiney,Dominance,07/11/1996,https://db-comp.eu/document_1891.download
fia_-_fiafoa_-_gtrfia_&_others,Dominance,13/06/2001,https://db-comp.eu/document_1893.download
itt_promedia_n.v.belgacom,Dominance,21/05/1996,https://db-comp.eu/document_1894.download
info-labricoh,Dominance,07/01/1999,https://db-comp.eu/document_1895.download
scandlines_sverige_ab_v_port_of_helsingborg,Dominance,23/07/2004,https://db-comp.eu/document_1896.download
sundbusserne_v_port_of_helsingborg,Dominance,23/07/2004,https://db-comp.eu/document_1897.download
alenia__eurocontrol,Dominance,12/02/2004,https://db-comp.eu/document_1898.download
fenin,Dominance,26/08/1999,https://db-comp.eu/document_1899.download
upsdp_and_dhl,Dominance,18/08/1999,https://db-comp.eu/document_1900.download
banghalter_&_homem_christo_v_sacem,"Agreement, Dominance",12/08/2002,https://db-comp.eu/document_1901.download
euromax_v._imax,Dominance,25/03/2004,https://db-comp.eu/document_1902.download
ufex_-_la_postechronopostrepublique_francaise,Dominance,19/11/2004,https://db-comp.eu/document_1903.download
de_beers'_supplier_of_choice,Dominance,09/11/2002,https://db-comp.eu/document_1904.download
vega_spa__cik-fia,Dominance,19/03/2004,https://db-comp.eu/document_1906.download
opodo,Dominance,09/12/2002,https://db-comp.eu/document_1907.download
watch_repair,Dominance,29/07/2014,https://db-comp.eu/document_1908.download
de_beersdtc_supplier_of_choice,Dominance,05/06/2008,https://db-comp.eu/document_1909.download
printers_(efim),Dominance,20/05/2009,https://db-comp.eu/document_1910.download
protege_international__pernod_ricard,Dominance,23/01/2009,https://db-comp.eu/document_1911.download
ceesaop_-_repsol,Dominance,28/04/2011,https://db-comp.eu/document_1912.download
supporters_juventus_turin_figc-coni-uefa-fifa,Dominance,12/05/2009,https://db-comp.eu/document_1913.download
"certain_joueur_de_tennis_professionnel_agence_mondiale_antidopage,_atp_tour_inc._et_fondation_conseil_international_de_l'arbitrage_en_matiere_de_sport","Agreement, Dominance",12/10/2009,https://db-comp.eu/document_1914.download
actiseota,Dominance,10/11/2014,https://db-comp.eu/document_1915.download
edf_wholesale_spot_electricity_market,Dominance,17/07/2014,https://db-comp.eu/document_1916.download
british_airwaysamerican_airlinesiberia,Dominance,20/06/2011,https://db-comp.eu/document_1917.download
vivendi_&_iliad__france_telecom,Dominance,02/07/2010,https://db-comp.eu/document_1918.download
certain_formula_one_engine_manufacturers,Dominance,04/08/2011,https://db-comp.eu/document_1919.download
restrictions_concerning_elt_books,Dominance,10/10/2012,https://db-comp.eu/document_1920.download
lml_italia_srl_e_lml_ltd_piaggio_&_c._spa,Dominance,08/10/2014,https://db-comp.eu/document_1921.download
omnismicrosoft,Dominance,01/12/2010,https://db-comp.eu/document_1922.download
omnismicrosoft,Dominance,29/01/2016,https://db-comp.eu/document_1923.download
stanleybet_groupopap,Dominance,19/12/2012,https://db-comp.eu/document_1924.download
volkswagen_group_italia_(audi_i),Dominance,05/02/2018,https://db-comp.eu/document_1925.download
volkswagen_group_italia_(audi_ii),"Agreement, Dominance",01/07/2016,https://db-comp.eu/document_1926.download
volkswagen_group_italia_(audi_iii),"Agreement, Dominance",01/07/2016,https://db-comp.eu/document_1927.download
contactdassault_&_ptc,Dominance,09/10/2015,https://db-comp.eu/document_1928.download
volkswagen_group_italia_(audi_v),"Agreement, Dominance",01/07/2016,https://db-comp.eu/document_1929.download
basf,Dominance,19/06/2015,https://db-comp.eu/document_1930.download
easyjetschiphol,Dominance,03/05/2013,https://db-comp.eu/document_1931.download
interactive_lab,Dominance,11/04/2018,https://db-comp.eu/document_1932.download
ryanairdublin_airport_authority_and_aer_lingus,Dominance,17/10/2013,https://db-comp.eu/document_1933.download
numericable_luxembourg,Dominance,29/03/2012,https://db-comp.eu/document_1934.download
licensing_of_intellectual_property_rights_for_football_collectibles,Dominance,15/07/2014,https://db-comp.eu/document_1935.download
ryanairaena,Dominance,25/02/2015,https://db-comp.eu/document_1936.download
led,Dominance,25/10/2019,https://db-comp.eu/document_1937.download
led,Dominance,25/10/2019,https://db-comp.eu/document_1938.download
refusal_to_provide_payment_services,Dominance,23/07/2014,https://db-comp.eu/document_1939.download
sucez,Dominance,24/03/2014,https://db-comp.eu/document_1940.download
velux,Dominance,14/06/2018,https://db-comp.eu/document_1941.download
carpentersubaru,Dominance,26/06/2018,https://db-comp.eu/document_1942.download
magyar_suzuki_corporation,Dominance,14/10/2014,https://db-comp.eu/document_1943.download
estonian_flour_millers,Dominance,09/11/2015,https://db-comp.eu/document_1945.download
